035,000,021,093,093,033,069,000,025,100,000,000,050,045,100
020,042,005,073,053,066,053,020,100,100,000,000,052,095,000
060,014,009,080,086,000,069,020,100,000,000,000,039,095,100
057,085,012,066,100,033,069,000,100,100,000,000,039,095,100
009,014,006,000,033,066,015,080,050,100,000,000,065,032,000
005,042,005,100,060,066,046,060,100,100,000,000,039,095,000
035,071,004,060,080,000,084,080,100,100,000,000,044,095,000
023,042,003,073,053,033,015,000,100,100,000,000,034,095,000
017,042,003,100,060,000,069,080,100,000,000,000,039,095,000
005,042,011,100,060,066,053,060,100,100,000,000,014,095,000
009,042,015,086,000,066,030,020,100,100,000,000,035,062,000
039,042,006,100,060,033,000,000,100,100,000,000,039,095,100
045,042,016,073,053,000,015,020,100,100,000,000,039,095,100
064,042,006,073,053,000,061,020,100,000,000,000,050,095,000
010,042,012,100,060,066,069,060,100,100,000,000,039,095,000
006,042,005,073,053,066,053,060,100,100,000,000,050,095,000
057,042,004,066,100,033,069,000,100,100,000,055,044,095,100
015,042,009,073,053,033,046,000,100,100,002,000,039,095,000
065,042,014,053,066,000,023,020,100,000,000,000,039,095,000
049,042,002,073,053,033,061,040,100,000,000,000,039,095,000
016,042,026,000,033,083,084,080,100,000,000,000,039,095,000
028,042,010,060,080,000,000,080,025,000,000,004,039,072,000
027,042,013,053,066,033,015,000,100,100,000,000,044,095,100
000,042,008,000,033,066,053,060,100,100,000,000,039,095,000
030,071,008,100,060,066,015,020,100,100,000,000,024,095,000
027,042,007,060,080,033,069,000,100,100,000,000,050,095,100
021,042,002,080,086,033,023,000,100,100,000,000,039,095,100
031,042,011,100,060,033,084,000,100,100,000,000,039,095,100
039,042,006,100,060,033,015,000,100,100,000,000,039,095,000
001,042,001,006,040,066,038,060,100,100,000,000,039,095,000
050,042,007,073,053,033,053,100,050,000,000,000,039,095,000
004,042,013,100,060,066,069,060,100,000,000,000,039,095,000
032,085,006,073,053,066,100,020,100,000,014,000,039,095,100
030,042,024,093,093,033,023,100,100,000,015,000,047,095,100
004,042,013,100,060,066,069,060,100,100,000,000,023,095,000
026,042,003,100,060,033,100,000,100,100,000,000,044,095,000
049,014,010,060,080,000,000,080,100,000,000,000,037,012,000
046,042,006,100,060,033,023,000,100,100,000,000,044,095,000
000,042,017,000,033,066,053,060,100,100,000,000,011,095,000
019,042,001,093,093,066,069,020,100,000,000,000,100,095,000
043,042,012,073,053,033,046,000,100,100,000,000,039,095,000
012,014,013,060,080,066,069,060,100,100,001,000,039,095,000
020,042,012,060,080,033,084,000,100,100,000,043,039,095,100
023,042,011,073,053,000,000,060,100,100,000,000,039,095,000
010,042,010,073,053,066,053,080,100,000,000,000,033,095,000
039,042,016,073,053,066,100,020,100,100,000,036,047,095,000
039,042,007,040,026,000,084,020,100,100,000,000,034,095,000
019,042,012,040,026,066,053,060,100,100,000,000,039,095,000
058,042,013,100,060,033,069,000,100,100,000,000,039,095,000
015,057,014,060,080,033,023,000,100,100,005,000,055,095,000
050,042,016,060,080,033,084,000,100,100,007,000,050,095,100
023,042,019,073,053,066,023,080,100,000,000,000,034,095,000
058,042,012,100,060,066,069,080,100,100,000,000,039,095,100
005,042,017,100,060,066,084,060,100,000,000,000,019,095,000
068,071,006,020,006,100,053,020,050,000,000,000,019,095,000
002,042,023,040,026,066,069,040,100,100,000,039,034,017,000
021,042,010,006,040,083,084,060,100,000,000,000,019,095,000
072,057,014,100,060,033,023,000,100,100,000,000,019,095,100
080,042,028,033,020,100,069,020,100,100,000,000,001,095,000
015,042,008,100,060,066,015,060,100,100,000,000,050,095,000
005,042,006,073,053,066,069,020,100,000,000,000,019,095,000
049,042,005,073,053,033,100,000,100,100,000,000,047,095,100
008,042,017,006,040,083,053,080,100,000,000,000,039,095,000
013,042,009,100,060,033,000,000,100,100,000,000,029,095,000
020,042,009,053,066,033,084,000,100,100,000,000,050,095,100
036,014,009,080,086,033,069,000,100,100,000,000,043,095,100
027,085,009,073,053,083,015,020,100,100,000,000,043,095,000
060,071,020,073,053,033,100,000,050,100,000,000,039,095,000
035,014,013,080,086,066,023,020,100,000,010,000,050,095,100
035,042,011,100,060,000,069,080,100,100,000,000,044,095,000
032,042,010,006,040,000,023,080,100,000,000,000,035,095,000
001,042,000,006,040,066,069,060,100,100,000,000,014,095,000
002,042,012,100,060,066,053,040,100,000,000,000,024,095,000
010,042,016,073,053,033,053,100,100,000,000,000,024,062,000
054,000,022,060,080,033,069,000,050,100,000,000,039,095,100
010,042,011,100,060,066,084,060,025,100,000,000,039,095,000
013,042,010,073,053,066,023,060,100,100,000,000,039,095,000
024,071,012,080,086,033,023,000,100,100,007,000,055,095,100
050,042,029,073,053,033,030,000,100,100,000,000,039,095,000
015,042,006,060,080,066,100,020,100,100,000,000,055,095,000
020,042,013,073,053,066,038,060,100,000,000,000,039,095,000
036,042,030,073,053,033,015,000,100,100,000,000,039,095,000
017,000,019,060,080,066,076,020,100,000,000,000,060,095,100
028,042,010,100,060,033,076,000,050,100,000,000,039,095,100
034,085,013,100,060,083,092,080,100,000,000,000,039,095,000
017,042,009,073,053,000,023,080,100,000,000,000,039,095,000
023,085,023,073,053,083,000,080,100,000,000,000,019,095,000
006,071,013,100,060,066,015,020,100,100,000,000,039,095,000
032,042,010,073,053,000,038,080,100,100,000,000,039,095,000
021,042,006,080,086,066,023,020,100,000,000,000,039,095,000
002,042,017,100,060,066,000,060,100,000,000,045,039,095,000
024,014,021,073,053,033,015,000,100,100,000,000,039,095,000
028,042,017,100,060,033,084,000,100,100,007,000,039,095,100
026,085,028,073,053,066,023,080,050,100,000,000,090,095,000
061,042,010,040,026,100,053,080,050,000,000,000,024,095,000
054,042,004,073,053,066,000,060,100,000,000,000,039,095,000
030,071,009,073,053,033,030,000,100,100,000,000,060,095,000
056,042,008,080,086,066,000,020,100,000,000,000,023,095,100
015,042,004,000,033,066,100,080,100,100,000,000,029,095,000
001,042,003,006,040,066,084,060,100,100,000,000,015,095,000
035,042,017,060,080,033,023,000,100,100,000,043,039,020,100
010,042,015,073,053,083,015,060,100,100,000,000,039,062,000
028,042,011,013,046,033,015,000,100,100,000,000,047,095,000
002,042,001,006,040,066,046,020,100,100,000,000,009,095,000
005,042,006,100,060,066,053,060,100,100,000,000,039,095,000
006,042,019,073,053,066,084,060,050,000,000,000,039,095,000
045,042,011,080,086,033,023,000,100,100,000,000,050,095,100
026,042,005,073,053,000,015,020,100,100,000,000,039,095,000
021,042,010,060,080,033,069,000,100,100,099,000,039,095,100
015,042,012,060,080,033,084,000,100,100,000,000,044,095,100
041,042,008,073,053,033,053,000,025,100,000,000,024,072,000
042,042,013,073,053,066,053,020,100,000,000,000,031,007,000
024,042,010,100,060,050,015,020,100,100,000,000,039,095,000
056,042,015,000,033,033,100,000,100,100,000,000,039,095,000
010,042,019,013,046,066,046,020,100,100,000,039,039,095,000
009,042,013,073,053,066,015,060,100,100,000,032,050,095,000
049,042,009,080,086,033,023,000,100,100,000,045,055,095,100
053,042,002,073,053,033,100,000,100,100,000,000,039,095,000
027,042,022,073,053,000,000,080,100,000,000,000,039,095,000
005,042,012,073,053,066,000,060,100,000,000,000,044,095,000
064,042,009,100,060,066,000,020,100,000,000,000,039,095,000
036,014,003,060,080,033,023,000,100,100,000,000,052,095,000
043,042,007,040,026,033,053,000,100,100,000,000,039,095,000
002,042,013,100,060,066,069,060,100,000,000,000,034,095,000
041,042,009,060,080,033,092,000,100,100,015,000,039,095,100
023,042,013,100,060,000,023,060,100,100,000,000,043,095,000
036,042,006,073,053,033,084,000,100,100,000,000,068,095,000
047,000,001,073,053,000,000,080,100,000,000,000,039,095,000
028,014,018,053,066,000,023,060,100,100,000,000,039,095,000
020,057,022,100,060,033,023,000,100,100,000,000,055,095,100
006,042,001,046,073,066,053,080,100,000,000,000,034,095,000
049,042,009,073,053,033,015,000,100,100,000,000,039,095,000
042,042,033,046,073,033,100,000,100,100,000,000,050,095,000
071,085,002,093,093,033,000,000,100,100,000,000,033,095,100
061,000,009,073,053,100,023,020,100,000,000,000,035,095,000
039,042,013,026,013,000,015,020,100,000,000,053,044,095,000
016,042,014,100,060,033,069,000,100,100,000,000,044,095,000
028,042,004,060,080,083,015,020,100,100,000,000,039,095,000
006,042,014,100,060,050,000,060,025,000,000,000,038,095,000
006,042,001,073,053,033,030,000,100,100,000,000,044,095,000
028,042,013,073,053,066,084,080,100,100,000,000,041,095,000
009,042,018,100,060,033,076,040,100,100,000,000,023,095,000
036,042,007,060,080,033,092,000,100,100,000,000,039,095,000
068,057,007,013,046,033,023,000,100,100,000,000,019,095,000
041,000,014,073,053,033,100,000,050,100,000,000,039,095,100
019,042,009,000,033,066,000,080,100,000,000,000,039,095,000
036,057,011,100,060,033,084,000,100,100,000,000,050,095,100
057,042,025,040,026,100,053,080,050,000,000,000,039,095,000
046,014,011,073,053,033,046,000,100,100,000,000,039,095,000
064,057,003,066,100,033,023,000,100,100,000,043,060,095,100
023,085,014,100,060,000,000,020,100,000,000,000,037,095,000
032,042,006,046,073,033,023,100,100,000,000,000,050,095,100
020,042,001,060,080,033,038,000,100,100,000,000,050,095,100
010,042,011,073,053,033,015,000,100,100,000,000,039,095,100
034,042,008,100,060,000,046,020,100,000,000,000,039,095,000
020,042,020,060,080,033,069,000,100,100,015,000,050,095,100
060,042,020,100,060,000,084,020,100,000,000,000,039,095,000
032,042,013,100,060,066,000,020,100,000,000,000,039,062,000
071,057,006,080,086,033,023,000,100,100,006,000,039,095,100
036,042,011,060,080,033,069,100,100,000,000,000,019,095,000
089,042,026,073,053,066,069,020,100,100,000,000,002,095,000
004,042,006,006,040,066,092,040,100,100,000,000,039,095,000
002,042,003,100,060,066,053,060,100,100,000,000,019,095,000
010,042,012,100,060,066,100,060,100,100,000,000,039,095,000
031,085,011,080,086,066,023,020,100,000,000,000,034,095,000
043,042,011,080,086,033,069,000,100,100,000,000,050,095,100
021,071,015,100,060,066,053,020,100,100,000,000,034,095,000
020,042,006,100,060,033,092,100,100,000,000,000,031,095,100
005,042,007,100,060,066,015,060,100,100,000,000,039,095,000
064,042,002,006,040,033,069,000,100,100,000,000,029,095,000
024,042,012,060,080,033,023,000,025,100,000,043,050,095,100
012,042,016,100,060,066,084,020,100,100,000,000,023,095,000
000,042,011,000,033,066,053,040,100,100,000,000,014,095,000
041,014,005,100,060,000,000,020,100,000,000,000,032,095,000
035,042,011,060,080,066,069,020,100,100,000,000,039,095,000
061,014,026,033,020,100,053,020,050,000,000,000,034,095,000
013,014,008,073,053,033,023,000,100,100,000,000,080,095,100
038,042,011,060,080,000,053,020,100,100,000,000,044,095,100
036,071,005,100,060,000,023,020,100,000,000,000,039,095,000
017,042,002,073,053,033,084,000,100,100,000,000,055,095,000
043,042,012,073,053,033,053,000,050,100,000,000,039,095,000
061,042,012,073,053,000,000,080,100,000,000,000,039,095,000
009,042,026,100,060,033,015,000,100,100,000,000,056,095,000
041,042,000,080,086,000,084,020,100,000,000,000,005,095,000
010,042,016,060,080,066,084,060,100,000,000,000,039,095,000
012,042,006,073,053,066,000,080,100,000,000,000,034,095,000
026,042,025,100,060,033,000,100,050,000,099,000,039,095,100
028,042,005,013,046,066,053,080,100,000,000,000,016,095,000
019,042,014,060,080,033,069,000,100,100,000,000,039,095,000
009,057,010,060,080,066,084,060,100,100,000,000,039,095,000
031,042,008,073,053,033,084,000,100,100,000,000,039,095,100
057,042,005,060,080,033,000,000,100,100,000,000,039,095,000
012,042,030,100,060,066,000,060,100,100,002,000,039,095,000
004,042,009,100,060,066,084,040,075,000,000,000,039,095,000
006,042,007,053,066,066,061,020,100,000,000,000,029,095,000
006,042,014,000,033,066,100,060,100,100,000,000,024,095,000
032,042,006,100,060,000,100,020,100,100,000,000,060,095,000
063,071,007,100,060,033,053,000,100,100,000,000,047,095,000
008,042,016,000,033,033,038,000,100,100,000,000,039,095,000
030,042,025,073,053,033,023,000,100,100,000,000,039,095,100
000,042,012,006,040,066,084,060,100,000,000,000,034,095,000
052,042,010,060,080,033,000,000,100,100,000,000,039,095,100
046,042,017,073,053,100,038,020,100,100,000,000,029,095,000
001,042,004,073,053,066,084,060,025,000,000,000,039,095,000
010,042,012,046,073,066,069,060,100,000,000,000,080,095,000
061,071,014,073,053,033,084,000,100,100,000,000,090,095,100
038,042,008,073,053,033,046,000,100,100,000,000,039,095,000
020,042,008,060,080,033,069,000,100,100,099,000,050,095,100
073,042,011,060,080,033,069,000,100,100,000,000,009,095,100
023,042,017,100,060,083,015,020,100,100,000,000,044,095,000
013,042,006,100,060,033,015,000,100,100,000,000,060,095,000
004,042,010,073,053,066,038,060,100,100,000,000,037,095,000
015,042,001,073,053,033,053,000,100,100,000,000,042,095,000
038,042,017,060,080,033,023,000,100,100,000,000,050,095,100
045,042,009,073,053,066,092,060,100,100,000,000,014,095,000
004,042,012,046,073,066,069,020,100,100,000,000,039,095,000
024,042,012,100,060,033,069,000,100,100,000,000,039,095,000
041,042,006,066,100,033,069,000,100,100,000,000,050,095,100
001,042,024,000,033,066,084,060,100,000,000,000,019,095,000
023,042,012,073,053,066,015,020,100,100,000,000,039,095,000
012,042,004,073,053,000,015,020,100,100,000,000,055,095,000
036,042,010,100,060,000,000,020,100,000,000,000,039,025,000
019,042,006,046,073,033,000,100,100,000,000,039,039,095,000
015,085,001,060,080,066,069,060,100,100,000,000,015,095,000
001,042,017,100,060,066,069,060,100,000,000,036,019,095,000
017,042,013,100,060,033,015,000,100,100,000,000,039,095,000
026,042,015,100,060,100,000,080,050,000,000,000,039,095,000
047,042,005,080,086,000,069,080,100,100,015,000,050,095,100
038,085,004,100,060,033,000,100,025,000,000,000,039,095,100
073,042,004,073,053,066,038,020,100,100,000,000,016,095,000
008,042,020,060,080,066,023,060,025,100,000,000,023,095,000
017,042,007,060,080,033,069,000,100,100,099,000,034,095,100
038,042,011,073,053,033,038,000,100,100,000,037,044,095,000
008,042,015,060,080,066,069,020,100,100,000,000,037,095,000
026,042,018,073,053,033,015,000,100,100,000,000,039,095,100
015,042,008,073,053,033,053,000,100,100,000,000,034,095,000
015,042,021,093,093,033,069,000,100,100,000,000,060,095,000
035,042,013,073,053,033,069,100,100,000,000,000,034,095,000
015,000,002,060,080,066,023,020,050,100,000,000,039,095,000
019,042,009,073,053,033,069,000,100,100,000,000,055,095,100
032,042,010,060,080,083,084,080,100,000,000,000,029,095,000
054,042,013,080,086,000,069,020,100,100,000,000,029,095,000
013,071,006,100,060,066,023,020,100,100,000,000,060,095,100
010,042,012,020,006,066,061,020,100,000,000,000,039,030,000
009,042,013,100,060,066,084,060,100,000,005,000,029,095,000
021,042,014,060,080,066,069,020,100,100,002,000,050,095,000
023,085,039,080,086,033,069,100,050,000,000,000,039,095,100
035,085,016,060,080,033,069,000,100,100,000,000,050,095,000
028,085,017,100,060,083,000,080,050,000,000,000,037,095,000
004,042,006,100,060,066,084,060,100,000,000,000,017,095,000
005,042,010,100,060,066,069,060,100,000,000,000,039,095,000
024,042,018,073,053,066,046,060,100,100,000,000,039,095,000
023,042,011,073,053,000,053,060,100,100,000,000,039,095,000
030,042,011,073,053,033,023,000,100,100,000,000,039,095,000
013,042,020,073,053,033,100,000,100,100,000,000,050,095,000
041,042,010,100,060,033,000,000,100,100,000,000,043,095,100
043,057,012,100,060,033,084,000,100,100,000,000,060,095,000
050,042,007,033,020,033,015,000,100,100,000,000,039,095,000
036,014,001,013,046,033,015,000,100,100,000,000,055,095,000
030,042,024,100,060,000,015,020,100,100,000,000,039,095,000
008,042,005,100,060,066,046,060,025,100,000,000,029,095,000
005,042,011,100,060,066,053,060,100,100,000,000,023,095,000
034,042,016,073,053,100,100,080,100,100,000,000,039,095,000
069,042,003,100,060,100,084,020,100,100,000,000,039,095,000
004,042,012,100,060,066,069,060,100,100,000,000,039,095,000
056,042,004,073,053,033,015,000,100,100,000,000,039,095,100
039,042,006,073,053,000,015,020,100,100,000,000,036,095,000
027,042,005,000,033,033,100,000,100,100,000,000,055,095,000
076,042,004,073,053,100,069,020,100,000,000,000,014,095,000
056,042,007,000,033,033,015,000,100,100,000,000,050,095,000
010,000,002,073,053,066,038,020,000,100,000,000,039,095,000
002,042,002,100,060,066,030,020,100,000,000,000,014,095,000
023,042,039,100,060,066,038,020,050,100,000,000,047,095,000
001,042,007,013,046,066,015,060,100,100,000,000,009,095,000
058,071,001,100,060,033,023,000,100,100,000,000,039,095,000
010,042,013,006,040,050,038,020,100,000,000,000,039,062,000
047,057,004,073,053,033,084,000,025,100,000,000,039,095,100
039,000,021,073,053,066,038,020,100,100,000,000,039,095,000
060,014,010,100,060,033,000,000,100,100,000,000,034,095,000
006,042,015,073,053,066,015,060,100,100,000,000,039,095,000
023,042,008,060,080,050,069,020,100,000,000,000,034,095,000
036,000,012,073,053,066,000,080,100,000,000,000,039,095,000
052,042,018,060,080,033,084,000,100,100,015,000,050,095,100
054,042,012,020,006,100,061,020,050,000,000,000,029,095,000
056,014,005,073,053,033,023,000,100,100,000,000,050,095,000
035,014,005,080,086,033,069,100,050,000,000,000,034,095,100
023,042,013,060,080,033,023,000,100,100,000,000,039,095,100
035,014,006,060,080,083,069,080,100,000,000,000,039,095,000
032,042,013,026,013,033,069,000,100,100,000,000,031,062,000
036,042,019,046,073,066,023,020,025,000,000,000,050,095,000
009,042,010,073,053,066,053,020,100,000,002,000,039,095,000
065,057,003,006,040,033,023,000,100,100,006,000,034,095,100
008,042,020,073,053,066,023,060,100,000,000,000,044,095,000
058,042,005,000,033,033,100,000,100,100,000,000,039,095,000
010,042,011,100,060,083,061,040,100,000,000,000,029,017,000
028,000,007,046,073,033,000,100,100,000,007,000,032,095,100
057,042,012,100,060,033,084,000,100,100,000,000,039,095,000
030,042,002,046,073,000,069,080,100,000,000,031,039,095,000
057,042,009,000,033,083,061,020,050,000,000,000,029,095,000
064,071,013,073,053,033,015,000,100,100,000,000,050,095,000
023,071,018,006,040,033,046,000,100,100,000,000,039,095,000
002,042,015,073,053,066,038,060,100,100,000,000,009,095,000
019,042,001,053,066,033,038,000,100,100,000,000,044,095,000
019,000,021,060,080,033,023,000,100,100,000,000,039,095,100
004,042,006,000,033,083,069,080,100,000,000,000,039,095,000
034,042,011,060,080,066,023,020,100,000,000,000,034,095,000
017,042,018,026,013,033,069,000,100,100,000,000,039,062,000
039,042,020,053,066,000,092,040,100,000,000,000,035,095,000
023,071,004,073,053,033,084,000,100,100,000,043,060,095,100
041,042,013,073,053,000,053,020,050,000,000,000,013,095,000
065,042,014,073,053,000,084,020,100,000,000,000,019,095,000
017,042,022,093,093,033,069,000,100,100,000,000,050,095,000
023,042,006,100,060,033,084,000,100,100,000,000,044,095,100
087,042,006,040,026,100,061,020,050,000,002,000,004,095,000
001,042,012,073,053,066,000,040,100,000,000,000,029,095,000
026,042,011,073,053,033,084,000,100,100,000,000,060,095,000
013,042,001,060,080,033,046,000,100,100,000,043,060,095,100
027,042,010,080,086,033,023,000,100,100,000,000,039,095,100
032,042,002,073,053,033,015,000,100,100,000,000,039,095,000
006,042,013,100,060,066,000,060,100,100,000,000,039,095,000
041,042,010,073,053,033,084,000,100,100,000,000,055,095,000
006,042,015,100,060,066,000,060,050,000,000,000,024,095,000
001,042,009,006,040,066,053,060,050,100,000,000,019,095,000
016,042,022,073,053,066,000,020,100,000,000,000,043,095,000
026,042,012,080,086,033,069,000,100,100,000,045,060,095,100
002,042,006,100,060,066,053,060,100,100,000,000,014,095,000
061,042,019,073,053,033,069,000,100,100,002,000,029,095,000
020,042,008,073,053,033,000,100,100,000,000,000,039,095,100
041,042,002,080,086,033,023,000,100,100,000,000,039,095,000
004,042,016,100,060,066,084,020,100,000,000,000,034,095,000
016,042,006,060,080,066,023,060,100,000,003,000,009,095,000
008,042,020,000,033,066,053,080,100,100,000,000,060,062,000
002,042,013,073,053,066,038,020,100,100,000,000,039,095,000
023,014,011,073,053,066,069,080,050,000,000,000,034,095,000
021,042,011,073,053,033,015,000,100,100,000,000,039,095,000
008,042,012,000,033,066,046,020,100,000,000,000,039,095,000
023,042,002,100,060,000,000,080,100,000,000,000,039,095,000
034,042,010,073,053,000,053,080,100,000,000,000,039,095,000
057,057,010,100,060,033,023,000,100,100,015,000,060,095,100
032,085,006,080,086,066,069,020,100,100,000,000,039,095,000
023,085,000,100,060,050,000,080,025,000,000,000,037,072,000
008,042,022,100,060,000,023,080,100,000,000,000,024,095,000
002,014,010,073,053,066,015,060,100,100,000,000,039,095,000
076,014,010,026,013,033,076,000,100,100,000,000,019,095,000
063,071,010,093,093,033,069,000,100,100,000,000,029,095,000
009,042,003,073,053,066,053,060,050,100,000,000,039,095,000
013,042,021,080,086,066,023,020,100,100,000,000,036,095,000
